"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","Findings","DocketUrl"
"ANC23LA011","ACC","106557","2023-01-02T15:57:00Z","Kenai","Alaska","United States",,"N94X","false","Aviation","DirectorBrief","2023-03-30T04:00:00Z","Minor","0","0","1","The pilot's failure to maintain directional control during landing in flat light conditions,  resulting in the airplane to nose over.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Capability exceeded, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Light condition - Flat light - Contributed to outcome","https://data.ntsb.gov/Docket?ProjectID=106557"
"GAA23WA049","ACC","106528","2023-01-02T13:30:00Z","Shoreham on the Sea",,"United Kingdom",,"G-BLJO","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106528"
"WPR23FA080","ACC","106520","2023-01-02T05:00:00Z","Provo","Utah","United States",,"N555NR","false","Aviation","DirectorBrief",,"Fatal","1","2","1",,,"https://data.ntsb.gov/Docket?ProjectID=106520"
"DCA23LA114","ACC","106534","2023-01-02T05:00:00Z","New York","New York","United States",,"N928XJ","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106534"
"GAA23WA063","ACC","106671","2023-01-02T05:00:00Z","Gold Coast","Other Foreign","Australia",,"VH-XKQ, VH-XH9","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=106671"
"ERA23LA107","ACC","106560","2023-01-01T20:30:00Z","Old Bridge","New Jersey","United States",,"N8282K","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106560"
"GAA23WA053","ACC","106547","2023-01-01T19:14:00Z","Madhya Pradesh","Other Foreign","India",,"VT-PTE","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=106547"
"WPR23LA082","ACC","106536","2023-01-01T15:40:00Z","Watsonville","California","United States",,"N7181A","false","Aviation","DirectorBrief","2023-03-02T05:00:00Z","Serious","0","1","0","The pilot’s failure to maintain clearance from powerlines during a go around.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Awareness of condition","https://data.ntsb.gov/Docket?ProjectID=106536"
"CEN23LA073","ACC","106524","2023-01-01T15:00:00Z","Conway","Arkansas","United States",,"N7003G","false","Aviation","DirectorBrief","2023-04-20T04:00:00Z","None","0","0","0","The solo student pilot’s improper landing flare and subsequent improper recovery from a bounced landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Personnel issues - Action/decision - Action - Incorrect action performance - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=106524"

