"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","Findings","DocketUrl"
"DCA23LA090","ACC","106414","2022-12-03T05:00:00Z","Chantilly","Virginia","United States",,"N85356","false","Aviation","DirectorBrief",,"Serious","0","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=106414"
"ANC23LA016","ACC","106642","2022-12-03T05:00:00Z","Anchorage","Alaska","United States",,"N8365V","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106642"
"DCA23WA087","INC","106404","2022-12-02T19:17:00Z","Barranquilla","Other Foreign","Colombia",,"N3014R","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106404"
"ERA23FA077","ACC","106405","2022-12-02T16:04:00Z","Falmouth","Massachusetts","United States",,"N3515H","false","Aviation","DirectorBrief",,"Fatal","1","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=106405"
"ERA23LA081","ACC","106436","2022-12-01T22:08:00Z","Guantanamo Bay","Other Foreign","Cuba",,"N979RF","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106436"
"DCA23WA083","OCC","106390","2022-11-30T21:30:00Z","Rosario, Santa Fe","Other Foreign","Argentina",,"C-FNNU","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=106390"
"ERA23LA075","ACC","106398","2022-11-30T08:30:00Z","Newport News","Virginia","United States",,"N12FN","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106398"
"DCA23WA088","INC","106410","2022-11-30T05:00:00Z","Brisbane","Other Foreign","Australia",,"VH-YFK","false","Aviation","None",,,"0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106410"
"WPR23FA047","ACC","106386","2022-11-30T05:00:00Z","Torrance","California","United States",,"N60MY","false","Aviation","DirectorBrief",,"Fatal","2","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106386"
"DCA23LA086","ACC","106401","2022-11-30T00:00:00Z","Denver","Colorado","United States",,"N946WN","false","Aviation","DirectorBrief",,"Serious","0","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=106401"
"CEN23LA056","ACC","106387","2022-11-29T20:10:00Z","Batesville","Arkansas","United States",,"N988MC","false","Aviation","DirectorBrief",,"Minor","0","0","2",,,"https://data.ntsb.gov/Docket?ProjectID=106387"
"GAA23WA035","ACC","106412","2022-11-29T18:40:00Z","Drummondville",,"Canada",,"unknown","false","Aviation","None",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106412"
"CEN23FA050","ACC","106369","2022-11-28T09:20:00Z","Gage","Oklahoma","United States",,"N2710D","false","Aviation","DirectorBrief",,"Fatal","2","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106369"
"ERA23LA071","ACC","106368","2022-11-27T18:29:00Z","Gaithersburg","Maryland","United States",,"N201RF","false","Aviation","DirectorBrief",,"Serious","0","2","0",,,"https://data.ntsb.gov/Docket?ProjectID=106368"
"ERA23LA076","ACC","106402","2022-11-27T15:44:00Z","Trinity","North Carolina","United States",,"Unreg","false","Aviation","DirectorBrief",,"Minor","0","0","1",,,"https://data.ntsb.gov/Docket?ProjectID=106402"
"CEN23LA124","ACC","106832","2022-11-27T15:30:00Z","Waco","Texas","United States",,"N9468T","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106832"
"WPR23LA052","ACC","106403","2022-11-27T15:15:00Z","Mountain Green","Utah","United States",,"N379W","false","Aviation","DirectorBrief","2023-01-09T05:00:00Z","None","0","0","0","The pilot’s flight into a valley with rising terrain that the airplane was incapable of out-climbing.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Physical environment - Terrain - Mountainous/hilly terrain - Effect on operation","https://data.ntsb.gov/Docket?ProjectID=106403"
"CEN23LA055","ACC","106378","2022-11-27T12:43:00Z","Guthrie","Oklahoma","United States",,"N99JT","false","Aviation","DirectorBrief","2023-01-09T05:00:00Z","None","0","0","0","The airplane’s collision with a deer on the runway during landing.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment, Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Ability to respond/compensate","https://data.ntsb.gov/Docket?ProjectID=106378"
"ERA23LA073","ACC","106373","2022-11-27T12:30:00Z","Titusville","Florida","United States",,"N8006A","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106373"
"ANC23LA014","ACC","106603","2022-11-27T05:00:00Z","Anchorage","Alaska","United States",,"N5626U","false","Aviation","DirectorBrief","2023-03-30T04:00:00Z","None","0","0","0","The pilot’s failure to maintain directional control of the airplane during landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Effect on operation","https://data.ntsb.gov/Docket?ProjectID=106603"
"WPR23LA060","ACC","106431","2022-11-27T05:00:00Z","Willow Spring","Arizona","United States",,"N2994X","false","Aviation","DirectorBrief",,"Minor","0","0","2",,,"https://data.ntsb.gov/Docket?ProjectID=106431"
"ERA23LA072","ACC","106372","2022-11-26T12:26:00Z","Suches","Georgia","United States",,"N728RJ","false","Aviation","DirectorBrief",,"Serious","0","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=106372"
"WPR23LA051","ACC","106395","2022-11-26T11:00:00Z","Lake Havasu","Arizona","United States",,"N254DW","false","Aviation","DirectorBrief","2023-02-09T05:00:00Z","None","0","0","0","The pilot’s inadequate preflight inspection and fuel planning and improper in-flight decision-making, which resulted in a total loss of engine power due to fuel exhaustion and a subsequent landing on rough terrain.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome","https://data.ntsb.gov/Docket?ProjectID=106395"
"DCA23WA099","INC","106484","2022-11-26T05:00:00Z","Bangkok",,"Thailand",,"HS-DBO","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106484"
"CEN23FA046","ACC","106363","2022-11-25T17:15:00Z","Wonder Lake","Illinois","United States",,"N361LX","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106363"
"DCA23WA075","INC","106357","2022-11-25T12:25:00Z","Breslau",,"Canada",,"C-FFLC","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106357"
"CEN23FA045","ACC","106361","2022-11-25T09:00:00Z","Mount Comfort","Indiana","United States",,"N15VJ","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106361"
"CEN23LA049","ACC","106367","2022-11-24T11:00:00Z","Durango","Colorado","United States",,"N3886D","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106367"
"DCA23WA076","INC","106362","2022-11-24T08:45:00Z","Maiquetía",,"Venezuela",,"YV-621T","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106362"
"CEN23LA048","ACC","106366","2022-11-23T14:07:00Z","Oxford","Colorado","United States",,"N668M","false","Aviation","DirectorBrief","2023-04-20T04:00:00Z","None","0","0","0","The designated pilot examiner’s failure to maintain a proper descent during a practice 180° autorotation which resulted in a hard landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Designated examiner, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Incorrect use/operation","https://data.ntsb.gov/Docket?ProjectID=106366"
"WPR23FA044","ACC","106352","2022-11-22T19:24:00Z","Banning","California","United States",,"N101BH","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106352"
"WPR23LA045","ACC","106354","2022-11-22T18:50:00Z","San Diego","California","United States",,"N160AQ, 166583","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106354"
"CEN23LA047","ACC","106365","2022-11-22T17:45:00Z","Iredell","Texas","United States",,"N44088","false","Aviation","DirectorBrief","2023-01-18T05:00:00Z","Minor","0","0","1","The pilot's failure to maintain clearance from a power line during low-level maneuvering.","Personnel issues - Action/decision - Action - Unnecessary action - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Effect on operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=106365"
"CEN23LA052","ACC","106371","2022-11-22T13:48:00Z","Del Rio","Texas","United States",,"N968T","false","Aviation","DirectorBrief","2023-03-15T04:00:00Z","None","0","0","0","The pilot’s failure to maintain control of the airplane that resulted in an uncontrolled descent and overstress of the airframe during his recovery of the airplane.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=106371"
"ERA23FA070","ACC","106348","2022-11-22T12:57:00Z","Charlotte","North Carolina","United States",,"N7094J","false","Aviation","DirectorBrief",,"Fatal","2","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106348"
"ERA23LA074","ACC","106379","2022-11-22T10:45:00Z","Newnan","Georgia","United States",,"N407MD","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106379"
"ENG23WA010","INC","106540","2022-11-22T04:50:00Z","Toluca, Mex",,"Mexico",,"N229CK","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106540"
"DCA23WA074","INC","106356","2022-11-21T19:50:00Z","Maturin",,"Venezuela",,"YV2792","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106356"
"ERA23LA068","ACC","106341","2022-11-21T19:05:00Z","Manassas","Virginia","United States",,"N7261F","false","Aviation","DirectorBrief",,"Minor","0","0","1",,,"https://data.ntsb.gov/Docket?ProjectID=106341"
"GAA23WA029","ACC","106339","2022-11-21T16:15:00Z","Medellin",,"Colombia",,"HK 5121","false","Aviation","None",,"Fatal","8","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106339"
"GAA23WA040","ACC","106454","2022-11-21T16:00:00Z","La Familia",,"Belize",,"N8725Z","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106454"
"GAA23WA030","INC","106355","2022-11-21T07:53:00Z","Abu Dhabi",,"United Arab Emirates",,"SU-SML","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106355"
"DCA23WA070","ACC","106338","2022-11-20T21:30:00Z","Paris","Other Foreign","France",,"TF-BBM","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106338"
"CEN23LA040","ACC","106332","2022-11-20T14:00:00Z","Cypress","Texas","United States",,"N10612","false","Aviation","DirectorBrief",,"Minor","0","0","2",,,"https://data.ntsb.gov/Docket?ProjectID=106332"
"CEN23LA041","ACC","106342","2022-11-20T12:49:00Z","Saint Joseph","Missouri","United States",,"N267PC","false","Aviation","DirectorBrief",,"Serious","0","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=106342"
"ANC23LA006","ACC","106337","2022-11-20T05:00:00Z","Bethel","Alaska","United States",,"N23CF","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106337"
"CEN23LA053","ACC","106374","2022-11-19T23:00:00Z","Searcy","Arkansas","United States",,"N184SF","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106374"
"DCA23LA067","ACC","106329","2022-11-19T22:03:00Z","Omaha","Nebraska","United States",,"N330NW","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106329"
"GAA23WA032","ACC","106392","2022-11-19T19:09:00Z","Richmond",,"Australia",,"VH-TKI","false","Aviation","None",,"Serious","0","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=106392"
"ERA23FA067","ACC","106324","2022-11-19T12:10:00Z","Winston-Salem","North Carolina","United States",,"N7295Y","false","Aviation","DirectorBrief",,"Fatal","2","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106324"
"GAA23WA041","ACC","106458","2022-11-18T19:00:00Z","Vera","Other Foreign","Brazil",,"PP-OBL","false","Aviation","None",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106458"
"DCA23WA071","INC","106340","2022-11-18T17:47:00Z","Marrakech",,"Madagascar",,"G-MIDT, CS-DVH","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=106340"
"DCA23WA066","ACC","106325","2022-11-18T16:11:00Z","Lima","Other Foreign","Peru",,"CC-BHB","false","Aviation","None",,"Fatal","2","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=106325"
"CEN23FA038","ACC","106319","2022-11-18T16:10:00Z","Decatur","Texas","United States",,"N6797L","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106319"
"ERA23LA106","ACC","106556","2022-11-18T16:05:00Z","Mashpee","Massachusetts","United States",,"N2649Z","false","Aviation","DirectorBrief","2023-03-30T04:00:00Z","None","0","0","0","The airplane’s impact with a bird while enroute.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment, Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Ability to respond/compensate","https://data.ntsb.gov/Docket?ProjectID=106556"
"WPR23LA041","ACC","106336","2022-11-18T11:27:00Z","Las Vegas","Nevada","United States",,"N88E, N4050P","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106336"
"ERA23LA065","ACC","106314","2022-11-18T08:45:00Z","Manassas","Virginia","United States",,"N8129M","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106314"
"WPR23FA034","ACC","106317","2022-11-18T05:00:00Z","Snohomish","Washington","United States",,"N2069B","false","Aviation","DirectorBrief",,"Fatal","4","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106317"
"DCA23WA069","INC","106331","2022-11-17T16:40:00Z","Fortnam","Other Foreign","Australia",,"VH-YNA","false","Aviation","None",,,"0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106331"
